occurrenceID,eventID.quadrat,eventDate,country,locality,site,strata,pictureID.x,replicateID,scientificName,abundance,pictureID.y,Cover,AphiaID,Match type,LSID,ScientificName_1,AphiaID_accepted,ScientificName_accepted,rank,occurrenceStatus
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006-00529,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,DSCN2680,6,Aulacomya atra,1,NA,NA,505963,exact,urn:lsid:marinespecies.org:taxname:505963,Aulacomya atra,505963,Aulacomya atra,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006-00530,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,DSCN2680,6,Tegula patagonica,7,NA,NA,533470,exact,urn:lsid:marinespecies.org:taxname:533470,Tegula patagonica,533470,Tegula patagonica,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006-00531,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,DSCN2680,6,Trophon geversianus,1,NA,NA,197512,exact,urn:lsid:marinespecies.org:taxname:197512,Trophon geversianus,197512,Trophon geversianus,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006-00532,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,6,Bare rock,NA,DSCN2680,1,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006-00533,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,6,Colpomenia sinuosa (Mertens ex Roth) Derbés et Solier,NA,DSCN2680,1,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006-00534,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,6,Corallina officinalis,NA,DSCN2680,60,145108,exact,urn:lsid:marinespecies.org:taxname:145108,Corallina officinalis,145108,Corallina officinalis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006-00535,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,6,Ulva prolifera,NA,DSCN2680,1,234476,exact,urn:lsid:marinespecies.org:taxname:234476,Ulva prolifera,234476,Ulva prolifera,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006-00536,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,6,Leathesia sp.,NA,DSCN2680,1,143973,exact,urn:lsid:marinespecies.org:taxname:143973,Leathesia,143973,Leathesia,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006-00537,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,6,Leiosolenus patagonicus,NA,DSCN2680,1,506057,exact,urn:lsid:marinespecies.org:taxname:506057,Leiosolenus patagonicus,506057,Leiosolenus patagonicus,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006-00538,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,6,Phaeophyceae,NA,DSCN2680,4,830,exact,urn:lsid:marinespecies.org:taxname:830,Phaeophyceae,830,Phaeophyceae,Class,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006-00539,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,6,Polysiphonia sp.,NA,DSCN2680,5,143853,exact,urn:lsid:marinespecies.org:taxname:143853,Polysiphonia,143853,Polysiphonia,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006-00540,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,6,Corallinophycidae,NA,DSCN2680,1,368687,exact,urn:lsid:marinespecies.org:taxname:368687,Corallinophycidae,368687,Corallinophycidae,Subclass,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006-00541,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,6,Ulva sp.,NA,DSCN2680,24,144296,exact,urn:lsid:marinespecies.org:taxname:144296,Ulva,144296,Ulva,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006-00542,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R006,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,6,Undaria pinnatifida,NA,DSCN2680,1,145721,exact,urn:lsid:marinespecies.org:taxname:145721,Undaria pinnatifida,145721,Undaria pinnatifida,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R007-00543,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R007,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,DSCN2681,7,Mytilus edulis platensis,2,NA,NA,718572,exact,urn:lsid:marinespecies.org:taxname:718572,Mytilus edulis platensis,506158,Mytilus platensis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R007-00544,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R007,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,DSCN2681,7,Aulacomya atra,2,NA,NA,505963,exact,urn:lsid:marinespecies.org:taxname:505963,Aulacomya atra,505963,Aulacomya atra,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R007-00545,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R007,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,DSCN2681,7,Tegula patagonica,14,NA,NA,533470,exact,urn:lsid:marinespecies.org:taxname:533470,Tegula patagonica,533470,Tegula patagonica,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R007-00546,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R007,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,DSCN2681,7,Trophon geversianus,3,NA,NA,197512,exact,urn:lsid:marinespecies.org:taxname:197512,Trophon geversianus,197512,Trophon geversianus,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R007-00547,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R007,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,DSCN2681,7,Fissurella radiosa tixierae,2,NA,NA,533644,exact,urn:lsid:marinespecies.org:taxname:533644,Fissurella radiosa tixierae,533644,Fissurella radiosa tixierae,Subspecies,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R007-00548,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R007,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,7,Colpomenia sinuosa (Mertens ex Roth) Derbés et Solier,NA,DSCN2681,2,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R007-00549,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R007,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,7,Corallina officinalis,NA,DSCN2681,69,145108,exact,urn:lsid:marinespecies.org:taxname:145108,Corallina officinalis,145108,Corallina officinalis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R007-00550,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R007,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,7,Ulva prolifera,NA,DSCN2681,1,234476,exact,urn:lsid:marinespecies.org:taxname:234476,Ulva prolifera,234476,Ulva prolifera,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R007-00551,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R007,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,7,Leiosolenus patagonicus,NA,DSCN2681,1,506057,exact,urn:lsid:marinespecies.org:taxname:506057,Leiosolenus patagonicus,506057,Leiosolenus patagonicus,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R007-00552,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R007,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,7,Polysiphonia sp.,NA,DSCN2681,4,143853,exact,urn:lsid:marinespecies.org:taxname:143853,Polysiphonia,143853,Polysiphonia,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R007-00553,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R007,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,7,Ulva sp.,NA,DSCN2681,22,144296,exact,urn:lsid:marinespecies.org:taxname:144296,Ulva,144296,Ulva,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R007-00554,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R007,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,7,Undaria pinnatifida,NA,DSCN2681,1,145721,exact,urn:lsid:marinespecies.org:taxname:145721,Undaria pinnatifida,145721,Undaria pinnatifida,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008-00555,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,DSCN2682,8,Mytilus edulis platensis,1,NA,NA,718572,exact,urn:lsid:marinespecies.org:taxname:718572,Mytilus edulis platensis,506158,Mytilus platensis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008-00556,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,DSCN2682,8,Aulacomya atra,1,NA,NA,505963,exact,urn:lsid:marinespecies.org:taxname:505963,Aulacomya atra,505963,Aulacomya atra,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008-00557,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,DSCN2682,8,Tegula patagonica,2,NA,NA,533470,exact,urn:lsid:marinespecies.org:taxname:533470,Tegula patagonica,533470,Tegula patagonica,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008-00558,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,8,Bare rock,NA,DSCN2682,1,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008-00559,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,8,Colpomenia sinuosa (Mertens ex Roth) Derbés et Solier,NA,DSCN2682,3,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008-00560,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,8,Corallina officinalis,NA,DSCN2682,59,145108,exact,urn:lsid:marinespecies.org:taxname:145108,Corallina officinalis,145108,Corallina officinalis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008-00561,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,8,Leiosolenus patagonicus,NA,DSCN2682,1,506057,exact,urn:lsid:marinespecies.org:taxname:506057,Leiosolenus patagonicus,506057,Leiosolenus patagonicus,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008-00562,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,8,Phaeophyceae,NA,DSCN2682,5,830,exact,urn:lsid:marinespecies.org:taxname:830,Phaeophyceae,830,Phaeophyceae,Class,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008-00563,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,8,Polysiphonia sp.,NA,DSCN2682,3,143853,exact,urn:lsid:marinespecies.org:taxname:143853,Polysiphonia,143853,Polysiphonia,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008-00564,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,8,Ralfsia sp.,NA,DSCN2682,1,143985,exact,urn:lsid:marinespecies.org:taxname:143985,Ralfsia,143985,Ralfsia,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008-00565,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,8,Scytosiphon sp.,NA,DSCN2682,1,144259,exact,urn:lsid:marinespecies.org:taxname:144259,Scytosiphon,144259,Scytosiphon,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008-00566,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,8,Polychaeta,NA,DSCN2682,1,883,exact,urn:lsid:marinespecies.org:taxname:883,Polychaeta,883,Polychaeta,Class,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008-00567,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,8,Ulva sp.,NA,DSCN2682,24,144296,exact,urn:lsid:marinespecies.org:taxname:144296,Ulva,144296,Ulva,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008-00568,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R008,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,8,Undaria pinnatifida,NA,DSCN2682,1,145721,exact,urn:lsid:marinespecies.org:taxname:145721,Undaria pinnatifida,145721,Undaria pinnatifida,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009-00569,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,DSCN2683,9,Mytilus edulis platensis,2,NA,NA,718572,exact,urn:lsid:marinespecies.org:taxname:718572,Mytilus edulis platensis,506158,Mytilus platensis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009-00570,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,DSCN2683,9,Aulacomya atra,1,NA,NA,505963,exact,urn:lsid:marinespecies.org:taxname:505963,Aulacomya atra,505963,Aulacomya atra,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009-00571,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,DSCN2683,9,Tegula patagonica,8,NA,NA,533470,exact,urn:lsid:marinespecies.org:taxname:533470,Tegula patagonica,533470,Tegula patagonica,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009-00572,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,DSCN2683,9,Cyrtograpsus altimanus,1,NA,NA,444763,exact,urn:lsid:marinespecies.org:taxname:444763,Cyrtograpsus altimanus,444763,Cyrtograpsus altimanus,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009-00573,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,9,Bare rock,NA,DSCN2683,1,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009-00574,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,9,Cladophora sp.,NA,DSCN2683,1,143996,exact,urn:lsid:marinespecies.org:taxname:143996,Cladophora,143996,Cladophora,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009-00575,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,9,Colpomenia sinuosa (Mertens ex Roth) Derbés et Solier,NA,DSCN2683,1,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009-00576,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,9,Corallina officinalis,NA,DSCN2683,64,145108,exact,urn:lsid:marinespecies.org:taxname:145108,Corallina officinalis,145108,Corallina officinalis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009-00577,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,9,Dictyota dichotoma,NA,DSCN2683,1,145367,exact,urn:lsid:marinespecies.org:taxname:145367,Dictyota dichotoma,145367,Dictyota dichotoma,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009-00578,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,9,Leiosolenus patagonicus,NA,DSCN2683,1,506057,exact,urn:lsid:marinespecies.org:taxname:506057,Leiosolenus patagonicus,506057,Leiosolenus patagonicus,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009-00579,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,9,Phaeophyceae,NA,DSCN2683,1,830,exact,urn:lsid:marinespecies.org:taxname:830,Phaeophyceae,830,Phaeophyceae,Class,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009-00580,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,9,Polysiphonia sp.,NA,DSCN2683,4,143853,exact,urn:lsid:marinespecies.org:taxname:143853,Polysiphonia,143853,Polysiphonia,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009-00581,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,9,Ulva sp.,NA,DSCN2683,24,144296,exact,urn:lsid:marinespecies.org:taxname:144296,Ulva,144296,Ulva,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009-00582,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R009,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,9,Undaria pinnatifida,NA,DSCN2683,2,145721,exact,urn:lsid:marinespecies.org:taxname:145721,Undaria pinnatifida,145721,Undaria pinnatifida,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R010-00583,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R010,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,DSCN2684,10,Mytilus edulis platensis,2,NA,NA,718572,exact,urn:lsid:marinespecies.org:taxname:718572,Mytilus edulis platensis,506158,Mytilus platensis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R010-00584,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R010,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,DSCN2684,10,Siphonaria lessoni,3,NA,NA,533427,phonetic,urn:lsid:marinespecies.org:taxname:533427,Siphonaria lessonii,533427,Siphonaria lessonii,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R010-00585,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R010,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,DSCN2684,10,Aulacomya atra,3,NA,NA,505963,exact,urn:lsid:marinespecies.org:taxname:505963,Aulacomya atra,505963,Aulacomya atra,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R010-00586,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R010,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,DSCN2684,10,Tegula patagonica,2,NA,NA,533470,exact,urn:lsid:marinespecies.org:taxname:533470,Tegula patagonica,533470,Tegula patagonica,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R010-00587,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R010,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,DSCN2684,10,Plaxiphora aurata aurata,1,NA,NA,817224,exact,urn:lsid:marinespecies.org:taxname:817224,Plaxiphora aurata aurata,386380,Plaxiphora (Plaxiphora) aurata,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R010-00588,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R010,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,DSCN2684,10,Cyrtograpsus altimanus,1,NA,NA,444763,exact,urn:lsid:marinespecies.org:taxname:444763,Cyrtograpsus altimanus,444763,Cyrtograpsus altimanus,Species,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R010-00589,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R010,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,DSCN2684,10,Exosphaeroma sp.,1,NA,NA,118429,exact,urn:lsid:marinespecies.org:taxname:118429,Exosphaeroma,118429,Exosphaeroma,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R010-00590,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R010,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,DSCN2684,10,Fissurella radiosa tixierae,1,NA,NA,533644,exact,urn:lsid:marinespecies.org:taxname:533644,Fissurella radiosa tixierae,533644,Fissurella radiosa tixierae,Subspecies,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R010-00591,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R010,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,10,Bare rock,NA,DSCN2684,2,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R010-00592,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R010,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,10,Colpomenia sinuosa (Mertens ex Roth) Derbés et Solier,NA,DSCN2684,2,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R010-00593,ARGENTINA_PUERTOMADRYN_PUNTALOMA_20181026_LOWTIDE_R010,2018-10-26,ARGENTINA,PUERTO MADRYN,PUNTA LOMA,LOWTIDE,NA,10,Corallina officinalis,NA,DSCN2684,64,145108,exact,urn:lsid:marinespecies.org:taxname:145108,Corallina officinalis,145108,Corallina officinalis,Species,present
